event_times,event_types
"[0.30909058,0.52557479,5.04701985,6.21113853,10.69029778,14.4822841,15.35830867,20.35551021,20.39172536,22.97302568,29.76620442,41.15317941,43.2899416,43.48026737,44.20504701,44.2161727,45.28465361,45.83683738,47.12361131,49.3096239,49.8985188,49.92679622,50.2291793,55.51125503,58.67271394,60.40966991,61.66070029,62.03504546,62.46441661,63.1601908,66.27159207,78.14079003,83.86133274,87.47414078,87.91106505,88.92774911,90.4959679,91.8817955,92.30680829,93.92223481,96.77742192,97.71147093,99.52499199,99.57613827,100.63658977,103.52281781,104.10347087,104.34765697,104.4962806,104.63701514,105.1646954,105.2854226,105.78644129,105.94193578,106.50138473,106.70989586,106.84584927,108.99329017,109.09080176,109.68190023,109.75911787,109.86760921,110.18357614,110.3304586]","[7,5,1,7,7,5,7,3,2,3,3,1,0,5,1,0,1,7,1,7,1,0,1,0,5,6,2,4,4,1,7,4,2,0,1,0,0,1,0,1,2,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0]"
"[1.28157274,4.65681839,4.91460081,6.73157347,6.85963092,7.05239023,10.05269366,14.47155222,15.5803928,16.38319454,17.34246864,17.9333327,19.06392555,19.61573863,22.33892764,22.51363079,23.13028982,23.46290459,23.61661439,25.54780553,27.01664446,28.0825288,28.50460045,28.56976504,32.57408709,32.89332204,33.24216657,33.34219845,34.3607008,35.20301046,39.69415872,42.59783877,43.13731727,43.44056105,47.41037282,51.17319828,52.24598268,53.17459329,54.65158334,56.06352233,57.68274026,58.40981765,58.60034039,59.08296018,60.9580807,61.69801823,63.32395995,63.92841769,67.27452308,68.11398859,69.14860971,69.65733059,69.66042016,69.7114369,70.00695624,70.39545318,73.61347219,75.40258695,75.64546212,75.71477384,76.36177127,78.21410933,78.26197684,78.29377254]","[5,2,3,3,4,6,5,6,1,2,0,3,3,3,6,4,2,0,1,0,7,1,5,7,2,6,3,4,6,6,1,1,2,0,6,1,0,3,2,3,1,0,1,1,2,0,1,1,0,7,1,1,0,2,1,2,0,5,1,0,1,1,0,0]"
"[1.64742092,3.9463265,5.65358224,5.97001406,6.08660034,9.29274028,9.5610272,9.95288908,10.20188063,10.6468807,11.99480065,12.10986066,14.97324923,15.24354749,15.4776115,16.24432424,19.3275087,19.55424356,19.59478252,19.95012401,19.98305269,21.00836086,21.70515585,22.60670453,24.51456061,25.45866816,25.55012972,25.91185117,25.99591145,27.05750273,27.4139313,27.45192906,27.8981607,28.21574412,28.41858412,28.5518723,30.74464328,31.64285719,32.59897738,38.0949438,39.10984787,39.58032927,44.32852672,57.57035907,58.34112402,62.6458637,63.03361278,63.22094557,66.20307343,66.50134624,72.0596641,72.25682427,74.91090339,80.54486113,81.93159372,84.96598044,85.73841733,89.84711814,92.25003701,92.88024631,93.3176213,94.27673614,95.45329397,97.82646791]","[5,2,0,6,4,0,1,1,1,1,0,3,7,1,1,0,4,4,1,1,5,0,0,0,1,0,6,3,2,3,2,4,3,7,3,3,1,3,4,0,1,6,2,0,1,7,7,1,2,3,2,4,3,2,3,7,6,5,2,3,2,6,2,0]"
"[1.33680053,1.49143159,1.52355628,3.78652996,6.89768686,8.3881038,11.69608501,14.51155286,19.73529777,20.62207719,23.93793505,24.35741554,26.68328614,29.42643317,32.04814192,35.11509407,35.18467256,35.68189262,38.397827,42.09017594,45.14715187,46.66051953,47.02143427,47.06878224,47.77298484,48.2685875,53.34457948,58.27756784,60.21045276,62.41976108,62.47662997,62.69997351,63.47196218,67.41464714,69.91380385,70.79464901,71.45246888,71.94754328,73.63991586,82.95463872,86.16798746,87.51248595,88.94021315,89.03523369,90.65597698,90.86308016,91.34206161,92.37187721,94.67013977,96.80428025,97.3598414,97.47136035,98.68265357,98.79761736,102.65220856,104.32627629,104.60457742,105.98955408,106.57552369,107.457904,113.92766983,114.41586048,115.02016706,118.30561359]","[2,5,3,7,0,7,2,7,7,2,3,3,0,2,7,4,0,7,7,3,0,1,2,0,1,0,1,0,2,1,3,4,0,1,3,2,3,0,7,0,0,3,0,7,6,1,1,4,4,2,3,7,4,2,3,0,7,1,3,3,5,2,2,5]"
"[17.24586862,19.33615907,22.37690618,24.48455049,28.55498757,32.2306047,34.98292544,35.71155656,39.68440552,40.01693267,44.43388664,46.69250055,47.44827724,47.81383757,48.94962172,50.84792818,52.27119306,56.76338498,60.46607296,61.35388748,62.50596312,64.21709928,65.89545882,67.19694116,67.91880489,68.78192404,68.95050249,69.29259669,69.4203463,69.67769977,70.47706064,71.00345068,71.38285866,73.31905607,73.55307056,82.33285103,85.06153291,88.36308312,88.66799298,88.72806166,89.09960464,89.22596649,89.22645002,89.4960162,89.65613943,89.68639806,89.81577374,91.36892812,91.41485715,91.71128698,91.97353551,93.09929749,93.56018913,93.7882606,94.34837927,94.38146232,94.398822,95.0795675,95.39058084,96.13577947,97.06464401,97.39095161,97.83616915,97.84453009]","[7,1,6,2,6,7,2,3,7,2,1,6,0,2,3,5,5,5,5,0,4,1,0,7,0,0,2,3,1,1,3,6,2,0,1,0,1,0,1,0,0,1,0,6,1,2,0,3,3,0,0,2,4,2,0,3,3,2,2,3,5,1,0,0]"
"[0.94079735,1.33324213,4.5853139,11.96829617,17.58110955,19.97970403,20.45063733,21.52843155,23.27188004,26.42784667,27.98989736,41.37476968,43.47980671,43.95420828,48.18313803,48.43131361,48.76651198,49.77009437,49.93667533,50.43091099,50.90796431,51.18804845,52.08073746,52.41269592,53.37135559,57.13347278,58.87387187,59.74835013,63.4821423,64.67363296,66.18635098,66.32680558,67.01845448,67.04485958,67.75356767,71.33421234,75.02615556,75.71851779,82.92857093,83.63506209,83.68464338,83.76432267,84.00158161,85.9661249,86.3058163,87.16814416,88.4171017,91.14898449,91.79441045,96.25945095,96.47220604,96.64865045,96.85287567,98.93169471,99.19869133,107.29922146,110.10815115,110.11774657,110.52440486,110.78142007,110.8606645,111.59380236,111.78368747,112.22459753]","[1,1,7,1,2,3,3,4,2,6,6,2,2,5,7,0,0,2,3,3,1,1,0,0,4,0,1,1,0,3,0,1,6,0,4,5,5,0,0,2,3,2,3,1,5,1,0,0,1,1,3,0,1,3,6,2,1,0,0,1,1,0,1,0]"
"[0.92194631,1.30268068,7.25853403,9.31949232,13.99586719,14.01596182,18.00156754,18.39537465,20.07708912,22.09263977,22.34130055,22.35898552,23.31384287,23.46456739,23.6343694,24.10443705,27.37381945,32.41980353,33.61178603,35.60804637,37.24251035,39.43996051,39.56654152,42.5828009,42.75521269,45.38490343,47.63341622,47.68007079,48.5316084,49.85519656,50.53702154,50.77400196,52.8055194,59.7755985,65.04551536,65.73141584,67.17505466,76.35554577,76.3658456,76.64336247,77.06037793,77.90810891,78.09197002,78.32613024,78.52946662,79.8926723,81.28080028,81.63723052,82.34622626,82.56192655,82.78924114,83.15011877,83.27019763,83.65132095,85.60325431,85.82561005,86.51869654,86.5842389,87.01665723,87.59037827,89.28959409,89.46709633,91.84058476,98.43509496]","[4,2,1,2,6,6,4,5,1,7,3,1,0,7,7,2,5,2,7,7,0,3,2,1,7,5,0,2,0,4,4,0,0,3,6,3,2,1,0,0,1,0,1,0,1,0,5,0,2,1,3,0,1,1,0,0,5,1,5,1,4,3,6,5]"
"[4.2773493,5.79101909,6.40010396,6.50655706,8.43739596,8.99584369,8.99987973,18.4244995,19.26299497,26.02116809,26.11416353,26.88476881,27.23551425,27.6412805,27.87249609,29.37215496,31.23217686,32.47024157,33.58459668,34.93674407,35.8412211,38.35733918,38.49185889,41.7746422,42.25856897,42.38471114,45.05104026,45.43890173,46.49636632,49.00759683,50.04376731,51.32702272,51.58266596,53.17580838,53.48047147,54.08837054,54.21309428,55.51486142,55.91881629,55.99701535,56.6930352,57.22839079,57.60789714,57.68989041,57.87256456,57.97698196,58.19678125,59.43496154,60.4229005,60.68500971,61.18311035,61.24821868,61.53732339,63.2742938,63.62661103,64.07806462,64.13204899,64.14943262,64.85877199,65.58280623,66.35565389,66.56753717,67.35695531,75.70479579]","[2,2,3,6,3,6,2,6,6,2,3,3,2,3,2,1,3,2,2,3,2,5,6,7,2,2,3,2,7,5,1,0,1,2,7,3,3,4,0,0,1,0,1,0,1,0,1,2,2,3,5,2,7,3,4,1,0,1,5,0,1,0,1,6]"
"[2.21443604,3.21928527,3.73007777,4.25018055,4.59069253,5.00138933,5.81337366,5.90039343,7.02365541,8.99475257,9.75027682,9.93623693,11.06061836,12.09008222,13.54405258,13.62280146,13.81305185,23.17864636,23.60191592,24.48011812,24.70113423,25.41353974,27.2771003,28.04528629,28.12523187,28.69862796,31.41605734,35.67758545,43.6863927,44.58096709,45.16224952,55.28221574,55.93565435,56.05398012,57.6008892,60.46205841,60.78154209,62.74083954,63.30025145,63.50504619,63.87825101,63.95983971,64.15289111,65.48397788,65.52505039,65.53045545,65.9039877,66.19476752,66.96081562,68.36705878,68.78563975,69.08392814,69.65717723,69.66566854,69.75369647,81.66994916,84.07015212,89.09477634,90.30532173,92.67197738,98.42980003,109.05171477,109.5208359,110.310657]","[1,0,1,1,1,2,1,0,5,1,0,1,0,7,3,3,4,0,1,1,0,0,5,0,1,0,7,4,6,0,4,7,2,3,0,7,1,3,0,4,1,0,0,0,1,2,3,7,1,3,7,0,1,1,0,6,1,1,0,3,3,2,7,3]"
"[0.02417699,0.31497786,5.12782411,6.14707727,6.17005569,6.28508632,14.4152925,18.95548785,22.84780717,25.50741134,25.9596652,26.21148881,28.32671038,28.33092097,28.44667933,28.57951743,28.69415102,28.84174393,28.99411607,29.04291365,29.28421315,29.43070276,29.53469367,29.58067895,29.58121256,30.02625251,30.10451067,30.17666111,30.26706208,30.53372441,30.71882563,30.73219184,30.83711382,31.30342733,32.39928429,32.44343073,32.59941284,32.62474989,32.68441619,32.79374922,33.03968846,34.43742305,34.87724415,35.06662498,35.1089965,35.26572218,35.3848107,35.69167697,35.8292693,35.97817832,36.00895069,36.13833714,36.24666035,36.70537514,36.80174907,47.12687514,47.87686028,48.33117164,49.87437397,54.21626927,56.23059972,56.7472344,58.08428674,59.46682735]","[7,7,5,6,0,5,4,6,1,6,7,7,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,6,1,1,1,0,1,1,0,1,7,0,1,1,1,1,0,1,0,0,1,0,5,5,1,1,6,2,0,2,4,3,2,3,1]"
