event_times,event_types
"[5.65084795,8.96428948,10.92124064,15.42236436,20.01435517,26.75858143,30.70516225,33.33955571,36.43817624,47.22554246,48.17948829,48.62057954,49.57700611,49.59357908,49.94321281,50.31487597,50.48066979,50.56217527,51.11990365,51.61191315,51.79750692,51.98253249,53.09994653,53.56240424,53.61581518,54.01885803,56.33264523,56.52708019,57.89345724,57.96746956,58.51644739,58.68417515,58.99406093,59.27340128,60.37187457,60.71302328,61.57687074,61.71004756,66.6980585,70.10392831,72.24325394,72.6022495,74.40033797,75.57182303,75.8573782,79.89564661,80.54055806,82.06458936,82.76608189,83.07359099,83.20819276,84.19736942,86.37119849,86.77584093,88.37885071,88.57906794,94.26209075,94.57124956,94.77878519,97.17756968,97.39812897,99.07798345,104.44403965,107.22955698]","[5,5,3,0,1,7,6,0,6,5,1,3,4,5,5,4,5,6,5,5,4,4,4,5,5,6,6,5,5,4,5,5,6,4,4,5,5,6,7,0,1,0,7,6,7,6,5,4,4,0,5,0,2,4,0,7,4,0,3,1,7,5,7,0]"
"[2.04017769,3.67716702,3.75988117,3.93431604,5.44805744,5.80096571,6.68800154,6.75336412,7.19202876,7.25491434,7.68995318,8.07461674,8.33554059,8.37134498,8.62783481,9.53131732,9.63340397,9.74487806,10.34782681,10.36904311,10.78329197,12.47945763,13.53559854,13.64399784,14.35160497,14.94096385,16.69101455,18.30257646,20.06462305,20.39000247,20.43574638,21.64440297,22.21468946,26.61170863,27.42148976,27.70181346,27.8573035,31.10479787,32.3146491,33.27887708,33.78100615,34.03994813,34.54278225,35.25160133,35.36777205,36.98354759,37.0902018,37.53479049,37.58392769,37.59272916,37.97166866,38.34660155,38.39978834,38.40278008,38.81988351,38.87519823,41.03367752,42.27025921,44.55065957,48.19504075,49.39574413,50.2839395,52.03504283,53.17894595]","[5,2,4,7,5,4,4,4,7,5,6,2,6,4,5,4,4,7,5,5,4,3,4,5,6,4,1,7,6,0,4,2,7,5,6,4,5,6,6,5,4,5,4,5,4,6,6,3,7,7,4,7,6,7,3,1,7,5,1,7,4,5,7,7]"
"[0.18939942,1.20856002,2.92658493,3.10423564,5.65106902,7.64352542,9.83015572,12.87325757,12.97627885,13.03826833,13.26486705,15.71454338,15.91074031,18.00692012,19.14070347,21.82600327,25.17470165,25.86175353,26.09866732,27.29149147,31.87860235,37.06436954,37.2715342,37.45258664,38.30314393,38.50734009,39.09210794,39.36999074,40.49062216,40.6580169,40.79294503,41.02598597,41.58358379,41.74453031,42.00314816,42.55694306,42.69666789,42.78713262,43.00135577,43.13650854,43.30236254,44.060306,44.57589568,44.65436096,44.71717708,44.76668101,46.41816249,46.87588696,47.66433691,47.72752447,48.38640148,48.71228693,49.64376163,50.5745781,50.60084898,52.93332257,53.05168745,53.52780176,53.66185857,55.30712214,55.31133823,55.32352523,56.68985316,57.67678872]","[4,5,6,2,6,2,7,3,4,5,6,6,5,2,3,0,3,0,4,1,0,5,4,7,4,4,5,6,1,4,2,4,5,6,5,5,5,6,4,6,4,4,5,4,6,6,6,4,4,5,1,5,6,4,4,6,5,5,4,5,6,7,5,3]"
"[0.42475822,4.12389076,4.76645463,8.20339626,16.89949502,17.05242122,19.93309646,20.28358289,21.07829831,23.49462583,25.03738034,26.65517509,29.11638467,35.64902495,37.24845028,50.61732078,55.15267844,60.26196378,60.45566534,61.75722431,63.0184622,63.19987673,64.3117115,64.46275384,64.73765213,64.92783518,65.29259977,65.68570217,66.03921681,66.09174215,66.13334154,66.2554774,66.41709906,67.00546433,67.07362974,67.15446157,67.93225849,71.38903832,72.61810126,73.4798509,78.15599033,79.07169085,79.63397331,84.85860725,89.46423835,92.35356499,92.83446743,92.86818138,93.84904374,93.88957537,94.58460009,95.42355683,95.67640627,95.99826169,96.54488846,97.85593647,98.37484233,101.62700291,101.72204708,111.2214481,112.74695812,114.80745793,117.65482051,119.84259167]","[7,6,6,1,5,6,4,1,7,0,6,1,2,5,1,1,7,5,4,1,5,4,6,5,4,4,6,7,5,5,6,4,5,6,4,7,7,4,4,7,7,1,6,3,2,0,5,6,7,3,6,2,0,0,7,1,1,2,5,0,6,7,5,2]"
"[1.53022073,2.61009718,2.72614054,5.35273862,6.07457293,6.52198953,7.13182205,7.58656893,7.89632015,8.379643,8.90733326,10.30166963,11.07693254,11.13328829,11.17694799,12.10899545,12.293507,12.44976911,13.04635873,13.19356005,13.34512146,13.79588409,14.35990039,14.97496095,18.09982052,22.16255548,22.24158875,25.38231172,28.64970825,29.2685567,36.19851555,38.9800853,38.98633022,40.05544534,43.99659714,49.14076998,49.22816564,50.55380384,51.01805722,51.23072402,52.44041055,53.76577216,55.42642163,56.04553049,56.84716305,57.56959282,60.45679832,62.6166326,74.21963427,74.53446611,75.52210568,76.22108199,81.83085803,87.07581882,87.24488745,88.13731756,92.05708281,92.74423046,93.24655307,93.66081218,94.46156779,94.50933656,95.12611339,96.01337005]","[1,5,2,5,1,6,0,7,7,0,5,1,1,6,6,6,5,5,0,1,7,1,0,7,2,3,3,4,4,2,5,0,7,1,2,2,5,4,5,7,5,0,2,7,4,0,5,3,6,1,3,1,3,6,1,5,1,6,1,3,7,3,1,4]"
"[1.09863346,1.22999058,3.02646129,7.45843783,9.86580939,19.67526849,21.2984112,21.63557842,21.7768462,22.11143415,22.38942313,23.43041527,23.48566457,23.74788483,23.91835404,25.45801558,27.87046526,29.66250812,29.81889579,29.90078055,30.69746359,30.76804632,31.03435121,32.43742487,32.46996343,32.60116298,32.65768834,32.66407747,33.16404618,33.68867962,33.74670802,35.02959614,35.07600239,35.27693801,36.64947571,37.18758197,37.29828004,38.22740029,38.69747227,41.29804274,41.32648867,41.37456482,42.01884614,42.04692516,42.09351907,42.21012736,42.43992808,54.1245177,54.97579086,55.38972942,56.48204027,60.04656748,61.14436986,69.74704722,70.31874866,70.7865828,71.16158799,73.24909269,73.45312926,76.38076853,76.71265983,76.90322306,76.93899514,77.51329324]","[6,0,1,2,4,5,7,0,0,5,7,7,7,1,0,0,7,0,7,0,7,5,5,0,0,1,6,6,5,1,6,7,5,7,1,6,7,1,0,2,5,4,0,5,7,5,6,7,7,0,7,5,7,7,3,0,1,5,3,1,6,1,4,0]"
"[6.10153156,9.19700453,9.45970058,11.8761757,14.89998805,17.06953442,17.11655067,17.2891483,17.46873408,20.19861341,25.58790242,27.35400232,29.66863999,32.39647821,38.62894412,39.76799903,40.04440311,40.11779059,40.61992073,40.68270419,40.79031671,40.8188345,42.14684548,43.13027587,43.9747217,46.52743007,46.721994,46.95563445,48.77090531,49.69383751,50.26929411,52.92076767,56.11397161,56.32060818,63.44192734,63.74495099,66.26706511,75.38546064,79.12991896,82.70057833,85.49403749,91.52500699,96.90546384,98.74003919,99.02757407,105.80224132,109.69790756,110.31635658,114.77753788,115.11070853,116.63889705,116.70647824,117.77627379,117.83505834,118.67221354,118.83025639,119.04136933,119.27351213,119.29007683,119.56766418,119.82991546,121.01874908,121.3291854,121.42425854]","[3,6,7,4,0,5,6,0,6,1,1,1,6,5,3,4,5,4,5,2,5,4,1,2,5,5,6,4,5,6,4,5,7,2,1,2,6,3,1,4,5,7,0,5,6,7,5,6,5,4,5,6,6,5,4,5,4,5,4,6,5,4,5,4]"
"[0.739145,1.8800485,3.48060321,3.8996824,4.39506814,4.50467468,5.17535697,5.96663994,6.40390067,6.43325385,7.03385921,7.04130206,8.31217052,11.70191634,15.38534991,16.76591621,17.2607917,18.3086075,18.31662491,19.26514189,19.31475427,20.27923081,20.29586177,20.58924123,20.76984235,20.82614841,23.96239792,24.4030065,26.02911763,33.01402551,33.72404542,33.85633102,36.09430094,46.55570073,47.33146025,47.66407578,47.66939378,48.86082355,56.34477664,56.90205039,59.53854994,73.57553061,75.32179537,76.33314225,76.84285185,81.47454933,82.52854611,87.00552738,87.03364686,88.27257645,89.79380038,90.3700824,90.73474449,96.8450887,101.03771968,101.72619865,102.17575686,102.32956664,103.51755476,103.75309411,104.07365453,104.8266658,105.23084077,125.19920645]","[3,6,4,6,6,7,5,1,5,6,6,1,7,7,3,5,4,5,6,4,5,3,3,5,6,4,6,5,7,7,6,3,1,3,1,2,2,3,2,2,2,0,7,6,7,0,3,7,3,1,3,6,0,1,1,4,5,5,6,6,4,7,7,4]"
"[0.2717124,2.26029411,2.71542782,3.80115199,4.08996531,4.69097343,5.16378104,5.18571142,5.41029671,6.31845744,7.48214129,9.90042234,12.00339777,12.56472009,12.92149507,13.08063166,15.73259734,17.30912537,18.49297947,21.37696088,22.46981495,23.70898601,24.93884176,32.1519666,33.12018213,33.84662146,35.12334436,35.61306499,39.14319954,40.72894876,41.07675817,41.55218427,41.83745608,41.8549003,41.86606673,41.90700735,48.06888661,49.70782971,50.63494619,50.74826575,51.02056087,51.45457161,52.0060051,53.21246744,53.71553687,54.39893248,64.04093495,64.10771177,64.14545568,68.94021987,69.87446627,71.11350602,71.44495436,72.613269,73.73355328,74.33393036,82.68171972,83.18653451,83.69421661,83.86595789,87.20829754,87.29886921,89.94046406,90.40663486]","[7,0,7,0,0,0,7,0,7,5,0,5,5,2,7,5,7,0,7,7,0,7,5,2,5,4,7,5,6,2,3,1,6,6,6,2,4,7,7,3,0,7,0,7,0,0,2,5,1,3,0,7,7,7,4,5,1,6,5,2,5,5,7,0]"
"[2.17775483,3.53020731,7.28289034,8.5726331,9.54634766,10.22060616,12.7495588,13.35911355,14.54337251,16.16586825,16.31768718,16.60499445,17.4859027,22.57707159,22.75899311,22.94145736,24.00268395,26.82479661,29.01632152,30.69305713,33.10286007,33.70089629,33.72729986,34.20886452,36.34860823,39.8337248,39.98617487,40.05858363,40.07896987,40.19781889,40.2316869,41.64596259,42.13869963,42.529134,42.55996555,43.12688278,43.69257092,48.15847159,48.78917058,49.16306683,52.19184672,52.30726387,57.31794511,60.23603428,60.2501612,60.66328346,60.83887406,60.97044613,63.01205534,63.34429937,65.45102506,71.34553533,71.66922047,76.79576598,77.10262132,77.2229789,78.12720995,78.29099224,79.9122612,80.2179218,81.71470022,81.90309958,82.41522937,82.6753748]","[5,1,7,2,7,5,5,7,0,6,0,1,6,7,0,7,2,5,5,5,4,7,0,0,0,1,0,6,7,7,0,7,0,2,5,2,2,7,0,7,7,4,4,7,2,5,5,5,5,2,1,3,3,4,5,7,2,0,7,0,1,7,0,2]"
