event_times,event_types
"[4.42184028,6.86507486,7.29611994,8.29988684,8.31234973,11.77681755,14.98581679,23.07444096,23.83221734,27.81269258,27.94605817,28.37751625,33.0660329,33.66146363,34.14182768,36.68934726,36.85171825,36.91005888,39.31112849,40.25930613,40.99415919,41.07259576,41.66871047,42.79747507,43.82327762,44.03892801,44.25185293,44.63486138,45.26291502,46.49034989,46.77035548,46.94272172,47.77105392,47.80515611,48.02021509,49.26010825,51.9524436,53.5725192,54.20615324,57.00848353,57.0916246,57.31659927,58.14837383,58.43422651,58.55783853,58.88989845,60.15507816,60.15799443,60.1638751,60.34817753,60.58714463,60.77998446,60.7933451,60.95938791,61.99888157,62.40502987,64.18552379,64.64886867,65.39013767,65.41331386,66.79797734,67.08271619,67.44988391,67.58835711]","[1,3,2,7,3,7,6,5,0,3,7,2,2,4,6,7,1,3,2,3,7,3,3,7,3,1,3,7,7,7,3,2,5,4,4,7,3,3,4,4,7,7,3,7,7,7,3,3,3,7,7,7,3,3,2,4,6,7,3,7,3,4,7,3]"
"[3.91212106,6.59470436,8.54750824,11.24582112,18.1417981,18.75181911,30.66857024,34.46565483,35.9028224,42.70039585,43.2692453,43.84528219,49.7606669,51.55827421,52.11034351,56.77725405,57.10235636,57.69302936,57.84225659,57.9810141,58.1948466,58.25110204,58.96943884,60.14308407,60.17749891,60.53691541,60.79906807,60.907909,61.11577776,62.02596738,62.99081959,63.52679447,64.50728699,66.36384897,67.27404942,70.48570618,71.5835876,71.60147945,74.38625415,77.16794914,77.55251296,78.81392684,80.78968272,81.63369183,83.05186255,83.26180668,84.42441697,86.03036595,87.99898116,88.55016657,89.72382166,93.71305412,94.3646356,97.22176195,97.76695789,97.93799035,98.01537978,98.08079334,98.66161389,99.29963892,99.52193631,100.70299378,100.78955954,102.72030193]","[2,5,5,4,5,2,2,7,5,6,3,2,2,6,2,7,3,3,7,7,3,3,3,3,7,7,7,7,3,7,3,3,7,6,5,5,1,1,2,6,2,3,7,3,2,4,7,7,3,4,0,3,4,7,3,7,7,3,3,3,7,2,0,6]"
"[5.5233437,6.51801402,7.07028207,8.01668257,8.91344424,9.042641,11.99282415,12.60923567,15.11940823,19.59800271,19.67551079,21.06411844,22.14910169,22.59370594,23.03411174,24.64156218,27.17423142,28.59278859,29.1753904,30.54111053,32.02276751,32.22243144,32.79823132,33.92928686,34.42963446,35.20318885,37.07556528,37.2625702,38.65173007,41.17842786,46.82173707,47.77305843,51.90368287,52.62823017,54.03816555,54.78744897,55.02875766,55.69365354,55.7426617,56.32362078,56.46072816,57.21855211,62.30784197,62.63765613,63.73645563,66.7105221,67.61448344,72.93315244,74.23356264,74.47029051,74.87902996,75.23048236,75.50914303,76.00361098,77.13728075,78.84050024,80.26159307,80.6424921,81.23177482,81.89617397,82.82026567,84.32815875,84.34499539,84.40040821]","[6,2,7,3,5,7,6,2,5,2,1,6,7,2,6,0,2,6,2,6,3,3,7,3,0,3,5,1,7,6,6,2,2,6,2,6,5,2,6,3,6,7,5,4,5,3,7,1,4,2,6,5,3,7,7,7,3,6,3,3,2,6,4,6]"
"[4.64806569,23.08460124,25.16210303,27.13011596,27.42138008,34.24770111,37.33383229,38.63798067,40.76837565,41.68544212,42.24456603,42.43636649,42.75044092,44.1888201,44.82560496,45.33259459,45.65997455,46.53351767,47.14177547,47.48124973,48.12429908,48.17979074,48.33893144,48.72115868,49.0162702,49.52171516,49.52817474,49.55132952,50.6455793,51.06561413,51.30361046,51.74199445,56.82815095,57.3052022,58.39505186,58.5867018,65.68785297,68.76179349,70.97083147,83.50739015,89.99976758,90.11760603,93.06991117,96.20783287,98.60006132,99.2147424,99.68574701,102.04152116,103.79876841,104.48870532,106.13662559,106.9173508,108.80916363,109.35699898,109.42792344,110.25290146,113.59667894,114.70575829,115.02704391,115.27038522,116.54991752,116.77896333,117.03853486,124.68113364]","[1,7,4,6,2,2,6,6,2,6,6,6,2,6,2,6,6,2,2,2,6,6,2,2,6,2,6,6,6,1,4,6,4,6,2,6,2,0,5,0,6,4,7,2,7,2,3,6,3,4,2,3,2,6,7,3,7,3,7,6,3,7,3,7]"
"[1.17163516,1.76215071,2.83797124,3.09582564,5.32355735,5.89346793,6.81796044,6.96315932,7.55036401,7.61085706,8.64723011,9.19861974,9.88639417,10.52661147,10.81316213,12.15386388,12.38461591,12.68132912,12.73763711,12.88029987,12.91322695,14.44671536,14.67350695,14.71920053,26.85543458,29.46818349,30.67983027,30.75698077,31.15652681,31.17448337,31.30369693,31.99153321,32.7938236,33.18040211,33.28024901,33.56423397,34.00752531,44.27967831,47.14032898,47.82084504,48.06397485,54.86930611,73.26464369,77.87077888,78.56980207,80.78930344,82.99933083,87.25952456,92.63030778,93.31991222,93.85418344,103.30721847,104.44638404,105.59331075,106.0163739,108.0452758,119.67009141,123.55655477,125.52670372,126.4170271,127.23693033,127.74598674,130.00060913,136.67404417]","[3,7,2,6,3,2,6,6,6,2,2,6,6,2,6,6,2,2,6,2,6,6,6,6,1,2,2,6,6,6,6,2,6,5,6,3,1,6,1,5,0,4,3,4,5,0,4,5,5,2,1,7,3,0,7,1,3,1,7,3,7,2,1,1]"
"[1.42670697,2.39094916,8.1049559,8.11432939,8.17156839,8.57864288,9.22393958,9.2840147,10.05542581,10.24994108,10.56149809,10.71117267,11.60152648,12.09015124,12.11666985,12.35442361,12.62864356,12.68879839,12.71857986,13.29309067,13.56744047,15.60460295,15.86442769,17.17803147,19.99840238,21.58972772,24.24858841,24.26912241,27.08380609,27.12253809,34.47957202,45.42762468,47.95363188,49.85860171,51.60222242,52.68183023,52.85363097,52.9022121,52.98280025,52.98847102,53.97614058,54.03602645,54.10101776,54.91362254,55.00062853,55.66321428,56.24916229,56.40523801,57.58739267,58.17833414,58.37768348,59.34714496,59.71699046,60.6310397,62.1819717,63.66456808,64.07649132,64.33297811,64.53005117,65.31292727,65.67149837,66.0914135,66.35515882,66.8007832]","[4,1,2,6,4,6,2,6,6,2,2,6,2,6,6,2,6,6,2,1,2,5,6,5,0,5,6,2,0,4,5,3,3,3,2,6,2,0,2,2,7,6,2,6,6,6,1,2,6,5,6,5,4,2,6,7,2,3,2,6,2,4,6,6]"
"[6.86342133,10.45468296,13.4479433,16.2166292,18.63963104,18.86683193,21.14029192,21.20282645,28.13749022,30.38648044,30.60856582,33.35117415,39.13603205,43.81803589,48.09590219,53.13123076,55.13307753,56.41415753,58.96025738,74.5447921,78.21924974,80.19506994,81.07342433,89.28722392,91.06470322,91.78872231,92.31138432,93.91441191,93.94787329,95.2879351,95.341771,95.62556565,96.33633688,96.47018605,96.91487332,97.60751829,97.66923969,100.41270111,101.41737,102.53735516,103.25587234,103.88696095,104.2978479,105.5974393,107.20396039,108.10923711,108.52343388,109.77334042,110.62782559,111.04668597,113.43835937,113.88468864,114.13497312,115.16940554,115.82479411,118.56012863,118.99123342,119.45190385,121.0207163,121.16233191,122.90770067,123.00769835,130.85747681,135.07119091]","[4,5,7,4,2,6,6,2,1,7,3,7,1,4,7,6,0,5,1,5,6,1,2,5,1,6,3,7,3,2,7,3,3,7,7,7,4,3,5,7,2,1,1,0,7,5,2,7,3,3,4,2,3,7,5,2,6,7,6,0,7,3,1,7]"
"[2.30799034,2.40447796,2.83917988,3.87260099,6.89163262,7.07265698,8.0886727,8.12242456,8.58062229,11.43021939,11.93617225,14.34434515,16.99633994,19.80385878,20.4374856,20.80390349,21.33820782,21.4668707,22.27768019,24.17887858,25.87134408,26.05878671,27.00434419,29.24926775,30.17587075,31.4177269,34.92246863,35.57211046,35.80486224,37.91882594,37.92124425,38.13776177,38.90675984,39.48510497,39.65617955,40.27997843,41.68642662,41.93843672,44.6998302,44.83268681,47.24956912,47.32427086,48.32409404,48.87312046,50.77961719,51.01069355,55.72343238,56.52905516,60.74903401,62.34326267,63.60795236,64.07034762,64.70222902,66.26617604,66.46183347,66.9674893,67.01898965,67.04357281,67.05135614,67.64584016,68.40987925,68.47981792,71.50194071,72.49064946]","[2,6,6,2,7,1,7,6,3,7,0,4,2,2,6,6,2,6,0,6,5,1,4,7,1,5,2,6,2,6,6,2,6,2,2,6,2,0,2,1,5,0,5,0,0,0,2,4,0,0,2,6,1,3,7,1,7,3,7,3,3,4,1,3]"
"[0.0356227,3.66402982,4.03486908,4.53317347,6.78815254,6.9756265,7.89056106,9.93100494,10.01774377,10.51191214,10.97529129,13.11731684,16.3328897,17.52376527,19.25782211,21.15992375,23.56677448,25.18263212,26.12920541,26.79148523,32.23625697,32.41713213,46.50818623,49.50757798,52.07385132,60.54865278,63.06046237,73.48597723,73.88939023,73.98575887,75.17761182,76.14221344,80.20581772,82.69702827,86.81104049,88.20910978,88.45284673,93.32013957,94.16140413,95.94216775,104.07990307,104.55429817,105.47991453,106.31316849,106.57216208,107.53247831,109.15698432,115.0979061,116.66046003,122.4682605,125.37829281,125.60472542,126.04409616,126.17091689,127.24861249,127.69335147,128.3110809,128.53338285,134.53473907,134.609491,139.91503013,142.60230663,144.995373,146.84400169]","[0,2,7,3,3,7,7,3,7,7,7,2,6,0,2,6,3,1,6,2,1,5,7,3,4,1,5,3,7,3,7,3,3,1,5,1,7,1,6,2,7,5,0,5,0,0,5,1,1,0,2,1,6,1,2,5,1,6,5,5,5,1,0,3]"
"[0.95088047,1.40204247,1.88679007,2.1001528,2.29002198,2.5266572,2.70265845,3.35144299,10.8441424,10.87165448,11.88385571,14.55258605,20.14358045,27.98376825,36.13389284,41.65783642,45.28896983,45.7819871,46.32755406,50.15500462,50.42344481,50.51256661,50.61739575,51.82424214,52.05036981,52.06033111,52.32029187,52.90852504,56.09604989,56.2018856,58.63830183,59.13933471,60.01182956,60.36969746,60.88603879,61.80084032,62.31838753,63.24925851,63.31521349,63.56741535,63.98058595,64.61204014,65.2304545,65.45634187,66.22221943,66.94834593,67.25862498,67.87359464,68.26775877,68.56019815,69.28387823,70.12500549,70.84981511,71.17679405,71.41480177,72.15864439,76.34713485,79.29078471,79.63012264,79.7045559,83.94304682,93.87433967,94.51918102,98.82343612]","[2,0,7,6,6,3,5,1,7,1,3,3,5,0,1,2,4,5,5,2,6,6,6,6,2,6,3,7,4,4,3,7,5,2,6,7,0,2,6,7,3,3,2,6,7,3,1,3,7,7,3,7,7,3,3,7,3,7,7,7,0,3,1,1]"
