event_times,event_types
"[3.23045734,3.87000277,6.25399384,6.35997178,6.43677551,8.30227042,9.19844278,9.48959592,10.20162808,10.97238297,14.46608749,14.8573181,18.40537341,19.68338904,20.57267468,21.27164894,25.10518127,26.39701715,27.97056914,29.99900492,30.28854233,31.09607412,33.26334574,36.17030911,38.45891572,47.20145804,48.02106105,49.57805772,54.00059018,54.31156897,54.73170734,55.33281263,55.4318854,56.0253007,56.15607296,56.84375999,56.84785761,56.85647338,57.0657832,57.31893641,57.90615772,58.09824854,58.44663936,58.49770125,59.19253031,59.56975603,59.91903769,60.49563368,61.02253484,61.18226905,61.3105801,61.47028206,61.88219818,62.84006652,63.59084882,64.05995038,64.63383493,72.01577427,73.10515351,76.32260913,79.99080292,80.35295072,81.77767595,90.15891696]","[0,2,1,3,2,0,3,2,3,2,0,2,5,1,0,5,1,7,6,5,7,0,4,5,4,1,4,5,1,0,1,0,0,5,2,7,4,1,3,2,0,5,1,1,3,1,0,0,1,1,0,0,1,7,5,0,5,7,5,3,3,2,2,0]"
"[5.96002797,8.12461151,8.21987783,8.57481381,11.59327242,14.20049906,17.08622598,32.52473596,35.63222453,36.30538065,37.46638353,37.72047692,38.38145852,40.17767649,45.89390155,52.5509629,53.25071632,53.70040435,54.09413658,54.60299952,55.74548811,58.25818777,58.77198953,60.30222123,61.37062671,62.18600045,62.42792316,62.59490229,62.88163295,66.20623705,72.03327746,88.63030271,92.04849476,97.86617053,98.70254096,107.3641624,108.96846273,110.93134747,112.0739607,113.63870644,118.1773572,119.94383322,120.24095613,130.60434716,131.47426946,135.05523696,136.93269078,138.96448018,142.54719497,143.79663182,145.09747861,146.93341271,147.38945224,147.70558457,147.74166854,150.61513916,153.47301518,154.66620591,158.25302355,160.20916051,162.54878298,164.30527041,164.40128906,164.43833211]","[1,5,2,3,3,6,7,7,3,1,0,4,7,5,2,0,5,3,1,0,3,6,3,5,6,1,0,1,0,6,3,4,6,6,7,4,5,1,2,2,3,2,3,0,5,1,5,0,1,1,0,4,1,0,0,2,2,1,1,2,3,5,2,3]"
"[0.0228895,3.05510328,3.62393108,4.52371196,5.06827606,5.62894217,7.18453077,7.20686844,8.52665201,8.64579206,9.840017,12.82965833,13.09397776,15.78682909,15.87993708,16.00018778,16.69635828,16.74295855,17.72464,17.87313375,18.1212463,18.83241732,19.12294101,19.12507144,19.31972842,19.76415794,19.7744632,20.6615872,20.88738291,20.97196394,21.06128001,21.177066,21.23951025,21.40399275,21.58657893,21.68319056,22.84324005,22.8764659,22.99585771,23.60333462,24.33373323,25.19513484,26.84350401,29.577775,36.11104662,37.2789401,38.27931869,38.28008561,38.76758078,39.85561721,42.47091545,42.78395429,47.49468272,49.13890138,50.51705686,51.31937081,51.88818935,56.40117283,56.75188408,57.82062065,57.94360482,58.06480227,58.59621929,59.73656913]","[4,0,3,1,1,0,1,5,0,1,0,5,1,0,0,1,5,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,7,7,7,1,1,5,0,4,1,6,0,2,1,0,3,4,7]"
"[2.22426024,2.69638403,3.49182754,3.90379429,3.90616875,4.04359202,4.15957611,4.87896984,5.01589171,5.58430714,5.61821873,5.79521204,6.08574184,6.55164898,6.99169627,7.1476824,8.98506335,10.5264725,10.97954207,10.99132425,10.99959827,11.15631942,11.28551387,11.53053305,11.70606787,12.28711283,12.39096553,12.60035956,12.93181487,12.94820348,13.27195759,13.33825944,13.44713555,13.67048577,13.74594838,13.77839291,14.03221657,14.07033442,14.52496439,15.1463144,15.17190936,15.33192615,15.68525774,16.49263335,16.92461614,16.99057453,17.3539033,18.40820044,18.61980542,18.82350671,18.90383388,19.19602533,19.51889557,20.15917553,20.23174365,20.88762971,21.12808978,21.22262769,21.35509453,21.54672806,21.98446942,22.46298583,22.66417819,22.86259903]","[0,1,0,1,0,0,1,1,0,0,1,0,2,5,1,0,1,1,1,0,1,2,0,1,1,0,0,1,0,0,1,0,5,1,0,0,1,3,1,0,1,0,2,0,1,1,2,0,3,1,0,1,1,0,2,1,0,1,1,1,0,0,1,0]"
"[2.02773357,3.06610231,6.59697925,8.04220112,8.51667677,10.60820742,10.71708333,12.93696192,14.09686273,15.25217747,15.62728729,17.28713299,18.30109406,18.82911192,22.11687562,22.37031489,22.76605618,23.42602735,23.58965643,27.96883451,30.20776859,34.19187006,34.92157394,35.24338232,35.57116105,37.68262078,37.79537558,46.04933204,56.58443728,57.47078579,59.64676829,60.60524242,63.61625271,65.72544332,66.76624119,73.08264256,73.2888714,73.48822542,78.78463628,83.02693128,83.05009449,83.09187444,85.40319042,85.41102282,85.79042175,86.07801277,86.48187278,87.03507028,87.5114799,87.77505842,88.2820692,88.46877346,88.57481457,88.89724674,89.36015141,89.36608144,90.31379883,90.74853019,90.82481842,90.90279417,90.9725515,91.24489702,91.29423239,91.49733641]","[0,4,3,7,4,1,1,0,3,5,7,0,7,5,1,0,1,7,1,4,6,0,1,3,7,1,7,7,5,5,0,5,7,7,0,0,1,7,3,0,1,1,5,1,2,4,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,3,7,0]"
"[4.53998129,6.92102346,7.16888031,7.73749557,10.23865371,11.32304142,11.54365742,11.65105606,13.33660845,14.01689632,14.51263276,15.95128501,19.2432066,21.21413919,21.43064208,30.70348977,31.07249516,31.29881869,31.68835101,35.55257607,35.58117973,36.91123989,37.25055712,37.50206068,40.59259037,40.59978435,43.41949691,45.66696045,47.36138664,48.03094253,49.89305193,58.00738702,59.37262908,59.81473244,61.54887671,61.94732483,62.94552526,64.99911186,66.38142726,66.91287077,67.56708858,68.05071709,68.67997536,69.2318237,69.84312776,69.86728925,70.72796878,71.33409987,72.1246633,72.53755666,73.50244334,74.73864572,75.14597376,77.00067327,78.00179932,78.11448683,78.30676975,78.50070183,78.67656345,79.23324957,79.79072419,80.35494967,80.4868739,80.51993783]","[7,4,5,1,1,0,5,0,1,2,1,0,6,6,1,3,6,3,2,3,2,1,2,4,7,7,2,7,1,3,7,5,0,1,2,7,4,0,1,0,1,0,2,6,1,0,0,1,6,1,1,0,1,0,1,0,1,1,1,6,1,2,3,0]"
"[8.88674311,10.85939423,11.06981907,15.63913269,22.50947366,22.55570894,25.86687176,28.47705342,29.58962299,44.74860053,47.88907257,48.48831976,50.88043421,50.92643216,50.98406628,55.64898919,57.14216147,57.91610902,60.15641922,62.30830429,65.26978887,67.94049871,68.77006558,71.64553481,72.30949749,76.21052798,76.3748308,77.26054679,77.36612175,78.58574351,79.04030985,79.0574065,79.16194905,80.29411655,80.57362025,80.82405525,81.44487041,81.49476154,83.57682419,83.63351743,83.75807057,83.9328881,85.30263098,88.6502613,88.80071183,88.82501851,89.0878074,91.57595509,91.67114959,91.77826651,92.52394835,92.86117783,93.07222465,95.21257849,96.12099914,99.65976179,100.41532697,100.77476271,103.50222198,104.8694482,105.62357525,106.66961104,108.09218146,109.25477658]","[5,3,5,5,7,1,7,7,1,0,1,3,0,5,3,1,4,0,0,6,3,7,2,7,5,2,5,5,2,7,0,7,2,2,3,1,0,7,1,0,1,1,1,0,1,1,1,0,1,2,0,1,1,0,1,0,1,0,5,1,5,6,5,0]"
"[1.02230919,2.0026412,3.22265681,3.530558,14.17828759,14.30821212,16.38930542,22.03166049,22.41128178,23.53590333,26.64043356,28.094965,28.27973295,33.37875183,40.61134943,45.66792949,46.94391732,47.07566942,47.30297905,48.45283658,54.24324733,57.74475223,57.81907975,58.0178137,59.70796023,63.55642815,64.21396906,65.76807012,71.52785423,72.06368121,72.7572416,73.00519992,77.56177734,79.91202861,83.29997968,83.35529528,85.47184261,85.58066338,85.62813153,89.98840913,96.44961529,96.80884989,97.01529675,97.30161295,97.84608226,98.79860028,98.86076751,99.0003797,104.12149659,106.21225291,111.57599395,113.32522855,114.38423204,114.41127623,114.63629137,114.85024158,115.00016002,115.1533797,115.78753084,115.92850533,116.09575569,117.10406825,119.39879126,120.63887042]","[1,5,0,5,7,4,1,5,0,1,0,5,5,7,7,5,7,2,3,1,1,0,1,0,5,7,1,0,0,2,3,2,2,0,1,1,0,0,0,4,0,3,5,1,2,0,1,5,3,2,2,7,7,7,1,3,2,2,7,2,3,3,6,3]"
"[0.7429377,1.69506544,3.16460306,3.23910746,4.40426292,5.0250254,5.25940792,16.7205672,18.89313791,23.07105089,23.95295013,28.22051515,29.49412229,31.7536744,32.28934341,33.09524331,36.72793183,36.9657714,37.27897632,37.8657926,37.87973294,38.3501611,38.67005265,39.25553772,39.7741648,42.01578672,42.99148175,44.17513436,44.53876987,44.54113106,45.36917263,45.49869429,46.13958389,46.16376153,46.5830951,46.63967515,48.92559285,49.83873237,50.79799939,50.82432898,51.24811666,51.34148668,53.80213006,54.11964141,54.89817614,60.35371691,60.68371232,61.61972875,64.68204124,65.32753181,65.38784745,66.59682244,69.23829602,74.62896917,77.49197548,80.79060151,83.10408271,83.1903438,83.22095251,83.90197299,85.0104979,85.12698458,85.18164837,85.51467076]","[6,5,4,1,0,1,7,2,0,6,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,2,1,3,3,0,2,4,0,5,1,2,3,2,3,2,0,4,7,2,7,3,2,0,5,1,0,1,2,1,4,6,4,0,0,1,1]"
"[4.48789183,4.70406207,4.71614816,4.98216959,5.51393219,9.90231259,10.33191166,10.86033526,11.40915406,11.67939719,12.97452896,13.77784368,17.24302478,18.75719377,23.4096792,23.46908763,24.8145053,25.55040584,26.59424755,27.00055968,27.51188157,27.58894313,28.23889286,28.30377223,28.97713268,29.91570152,30.68639826,31.85563215,32.76985167,35.05645761,39.19815985,39.77092721,41.60595337,42.02283565,42.3055469,42.43312525,42.70621619,44.06557661,46.22160825,49.0729951,49.09830199,49.99466937,50.68771863,51.29529469,51.7066974,56.81060477,56.95643484,57.15229906,57.31039994,58.69056312,59.67632794,59.68011836,59.7514972,59.94900238,60.04556148,60.42708811,60.78212243,61.30402374,61.85570154,62.00507399,62.37805311,62.55085777,65.98848636,66.36373246]","[3,0,1,1,0,4,3,0,3,1,2,3,3,1,0,1,5,7,3,2,3,3,4,3,3,3,2,3,4,7,5,6,7,1,0,0,0,1,6,0,1,1,0,1,1,1,7,1,0,0,0,1,0,1,1,3,4,1,3,4,1,2,0,1]"
