event_times,event_types
"[0.6298736,5.49672085,6.12102886,7.42097134,10.83179786,11.18702794,11.68342422,15.64984248,17.71010544,22.074799,22.35180757,22.91444363,26.38760194,26.66357197,28.55997742,30.04707899,31.05948893,32.2715502,37.0294018,37.10111071,40.38789133,40.62621504,40.9262321,41.14520568,41.29192595,41.71056259,42.46986898,42.93778804,43.14944407,44.98542573,46.53062362,46.82174518,47.25303013,47.42503915,48.33937646,48.43879998,48.62489316,49.03397147,50.29670008,51.43802961,51.55125187,51.5531435,51.67052654,52.49443623,52.56445696,52.61885114,52.68289528,53.97871545,54.35431038,58.28335995,64.18666423,66.11478765,67.36736647,67.51411358,68.15823832,68.81759089,69.18083913,69.38679583,69.6128049,71.78445305,73.7958364,75.34786253,77.32258464,78.39909488]","[3,3,6,7,4,0,5,0,3,5,4,2,0,2,4,6,7,6,0,4,0,7,4,4,7,0,6,0,4,2,0,4,1,7,5,0,5,0,0,4,5,0,1,4,5,1,1,5,4,3,4,0,7,2,4,0,5,0,1,4,0,4,4,0]"
"[1.04640842,11.59123427,13.39661271,15.95217039,17.03787441,17.89288605,18.53296493,28.10900359,29.92083008,30.28610513,30.79751384,31.63679358,33.18339015,33.4157315,33.61796784,33.91335685,34.09884891,34.54946109,34.63034821,34.8654077,35.01170356,35.63921614,37.15826835,37.3190096,38.55557947,39.04446639,40.52270421,40.96041058,43.62166671,43.93216802,44.34246408,44.77431458,44.96509091,45.62397591,45.95934834,46.58200151,46.64037937,47.44453922,47.58892525,48.04558012,48.226396,48.6294358,48.89005716,48.96119581,49.29768264,50.23316829,51.07683995,51.60013138,51.8133141,52.81259488,53.21299296,54.63204657,54.96013114,56.55190635,56.82548524,57.14537269,57.52434799,57.57138477,57.67019965,58.13555377,59.04797358,59.31522987,61.25430197,61.81485588]","[1,3,1,4,0,6,6,0,4,4,0,2,5,0,2,4,0,4,0,7,1,4,2,0,2,2,1,5,0,4,5,4,0,4,0,6,5,0,5,1,4,4,5,4,5,0,5,1,1,0,4,0,4,2,0,4,4,0,4,0,0,4,0,0]"
"[7.05003405,9.08363675,9.63428239,9.94986627,10.05790206,10.11735685,10.57414372,10.83156418,11.2406743,12.76578226,13.02400338,13.18636258,13.92505903,15.58984239,15.65739069,16.25076727,17.06178795,20.92006973,21.9185582,22.69381584,22.7172573,22.8097579,22.93702536,22.97189024,23.5132949,23.6963875,23.70157095,24.33811304,24.37004542,26.5636365,26.59471727,29.52071008,32.97773718,36.32381358,39.42256216,39.78711688,41.45901413,42.29410589,46.86715004,47.69129893,47.99822851,48.84968747,49.28276279,50.16724642,50.17381083,50.22823863,51.26708268,51.27849416,52.05172053,52.6642102,53.89776051,54.09439901,54.14834765,54.66528494,54.83754776,57.58939119,60.20054706,60.34351823,60.67421634,61.63989883,61.69357425,61.98152115,63.03353994,64.49636391]","[4,2,5,1,5,1,1,5,5,7,1,5,2,6,2,6,6,5,1,5,1,7,5,5,5,1,5,4,0,1,5,5,0,5,1,5,1,6,5,4,5,0,1,4,1,5,1,0,2,6,4,5,4,0,0,4,4,2,1,4,0,4,4,6]"
"[3.92914258,4.28276637,4.70107367,4.97429188,7.28086901,13.46395342,13.75933944,14.44993047,15.40724764,16.31023867,18.2889766,20.3006341,26.53345853,26.82134785,26.90358645,26.97799615,26.99783752,27.09104221,27.41996213,28.56640977,28.89648661,29.13752816,29.31085879,29.71229897,29.72826044,29.73280134,31.1424094,31.8421716,31.89448306,32.25215973,32.39293471,32.48099064,32.60749113,32.96065972,33.03389856,33.6877507,33.8560012,34.22191542,35.38172431,36.69089897,37.20808238,37.64504357,38.50446293,39.26667663,39.51694035,40.36914165,40.37451572,40.37978233,40.65890769,42.48688083,43.0218809,43.6627507,44.59983545,44.91518264,45.82397566,46.38829977,46.63908918,46.82947251,47.2054145,48.05511539,48.13284162,48.1391708,49.5748078,49.8198385]","[1,5,7,5,1,2,3,0,7,4,2,0,5,7,0,4,4,0,0,2,5,0,4,0,4,0,4,1,6,0,0,4,0,5,4,4,7,4,5,7,0,4,0,4,4,4,0,0,5,0,5,2,4,0,4,1,4,0,4,0,4,0,4,0]"
"[1.9005229,8.14452054,8.31859527,8.56309421,9.69393765,9.71426476,9.7936961,10.18687677,11.587823,11.86301775,11.88167899,13.24259313,13.48892804,14.82690619,15.08099868,15.81047852,15.92891202,16.57374965,17.8296577,17.83302474,17.87452608,18.64498918,19.14364234,21.32529515,21.33055877,21.73728546,22.68157806,25.7751449,28.482937,29.55421598,30.472461,31.80198481,31.92950071,32.15454489,33.7289496,35.04842036,36.35651198,37.55646622,38.62348525,38.93371861,40.15481646,44.40575393,47.57668893,47.78527129,48.14862424,48.15472107,48.42244715,50.17003505,50.77121206,52.53296442,52.93458597,53.87805527,55.07889571,55.93013566,61.11373012,61.20215564,61.28083344,61.74474819,61.86644033,73.39951478,75.07617279,75.08134081,75.12104543,75.23096309]","[2,5,1,5,0,5,1,2,1,0,5,5,1,4,5,2,1,5,1,1,1,1,5,5,5,1,0,3,6,0,4,1,5,5,5,1,4,1,7,1,5,1,5,1,1,5,5,1,5,1,5,1,5,6,5,1,0,5,5,2,6,1,5,1]"
"[4.15169642,4.71713622,7.78327282,8.34475769,8.51980547,9.30061954,15.66089221,16.66561402,24.14112444,26.93097573,27.79378423,28.06425377,28.11239474,28.51058825,28.70627974,28.91343919,28.95121165,31.6665067,32.73120799,33.51500696,33.91432574,34.11924986,35.87563909,36.0016436,36.59314733,37.03715214,38.29930413,39.55227239,39.61638733,39.66814483,39.68906286,39.90971483,45.10078261,47.14159255,48.11939046,51.15320451,51.31781449,51.54800543,53.02104954,55.5945072,55.62305111,59.14626031,59.15837198,59.24884954,59.93466776,61.31117175,73.00122624,73.90214275,73.92898293,74.01122458,74.22536268,74.62337999,74.73948677,75.07528484,75.14066403,75.99118221,76.25606855,76.67292161,76.77467383,76.96921008,77.35660149,77.52988451,77.66073568,77.7083118]","[4,6,2,7,4,0,2,3,2,7,0,7,4,6,4,0,6,4,0,4,3,4,2,3,3,0,4,5,3,4,1,0,7,0,4,0,1,4,6,1,5,5,1,1,5,2,4,2,1,0,4,4,0,0,4,4,0,4,4,0,0,0,4,0]"
"[0.84121608,4.22311203,5.75064316,5.85652579,7.38008705,7.79954755,10.00079822,10.49190629,11.14595484,11.48641836,12.00024419,12.27106592,22.7698589,22.89483353,23.08625609,24.15497183,26.22661751,37.53667559,38.33861915,38.63838755,38.87700671,38.93628165,39.03321968,39.07125501,40.06985176,40.16675351,41.56760793,41.76813134,42.53274805,42.7210235,42.87074319,43.03025247,44.74276301,45.83860645,47.84356088,49.67231035,50.04596676,52.59972198,54.71754224,54.75629313,55.64367122,59.56653751,60.30570481,74.04453294,78.40390397,79.2467486,81.12315217,81.22716429,81.51486603,81.53135845,81.90875901,82.26044965,82.45269407,82.80508909,83.20874946,83.63554246,85.39734505,85.63017941,91.81219186,93.6494368,96.34757048,96.87449066,97.03946581,97.2186495]","[2,4,2,0,0,6,4,5,1,2,1,5,7,7,0,5,5,5,1,5,5,1,5,5,5,1,1,5,1,5,7,1,5,1,3,7,7,0,4,2,0,0,4,6,7,7,1,0,4,5,4,4,0,5,1,4,3,2,4,4,0,7,5,4]"
"[0.16823266,6.8702503,7.85272955,8.52766228,8.89166632,9.82094507,10.61324885,11.04435226,11.76896251,13.58439909,13.62546972,13.73652433,13.96421355,14.07239132,15.24277876,16.12858345,17.4075889,20.3864878,21.79937333,23.15817556,23.78964431,23.88310507,23.99617632,27.37557101,31.95503044,33.5962829,35.31695064,35.87507163,40.73369732,43.24718122,46.03538043,48.78567804,48.97916226,50.15027681,51.31300431,51.35411182,51.88250658,51.91567334,52.83506211,53.51857048,54.26159811,55.08087571,55.29708761,55.5515422,56.63184743,59.2117847,59.24901188,59.79102162,60.67297909,60.81242125,60.88232203,61.06341914,61.37054738,61.40585505,61.58599271,61.99091563,62.94723229,63.59073729,64.13374679,64.25422046,64.74959647,65.82966456,65.88721242,66.28636388]","[1,0,6,4,0,0,4,0,1,4,2,1,0,5,0,7,5,0,4,0,4,7,0,4,6,0,6,3,2,7,6,7,7,5,5,1,1,5,5,5,5,1,7,1,1,1,5,1,1,5,1,7,5,1,5,5,5,5,0,2,1,5,5,4]"
"[0.75912517,1.73157118,3.44041848,5.92372324,6.34388251,6.91068415,6.92868851,7.54848977,7.91824345,7.93188767,10.24077053,10.64044931,11.6328017,13.29007174,14.94011759,15.95740457,19.85805326,19.9058294,20.53673787,20.76843982,25.98742742,28.13540278,28.27873995,28.50196502,28.99945526,29.84752235,33.89423295,34.78162169,39.15896987,42.11937866,42.17180608,42.29519555,42.72978981,42.81229844,43.01075962,43.24323097,43.50169716,43.76777226,45.10510609,52.33440519,52.54725735,52.56017184,60.04790021,62.55963812,63.92781359,63.97527193,64.31282112,65.46394886,67.21483336,70.10412386,70.36988754,75.78985291,83.25188906,84.65865346,85.08395326,89.13700275,89.87612307,96.44009176,96.85128415,97.07765626,97.48873708,99.11782238,101.53363576,102.71520119]","[4,0,4,0,1,0,0,4,0,5,5,1,4,1,5,4,5,1,1,0,2,5,1,5,7,7,1,5,1,4,5,5,1,3,7,1,5,2,4,5,7,1,5,2,1,5,1,4,2,6,4,2,3,4,5,0,0,1,5,1,5,1,1,5]"
"[1.5481374,7.86892581,14.04708121,15.32249239,22.89118068,23.23028771,26.19521294,26.26025834,26.51406976,26.8564947,29.41667088,33.08489105,33.79737698,36.17510431,36.79479226,38.91174975,40.93087031,40.96753568,41.39336514,41.44145505,41.49095616,41.50350619,41.78772817,44.12099408,44.70744073,46.77062652,47.88456433,51.61242048,53.99763179,55.96202442,56.49610779,60.39618612,61.09700585,62.57536305,65.35125831,65.42735204,67.92094186,69.5502523,74.1620516,74.54494908,74.77068167,75.07120528,75.70454692,75.86677505,76.16749656,78.08192355,79.06444818,79.42126795,80.86620766,81.28065651,81.73169126,83.51146408,83.81927373,84.8133621,85.22438808,85.73835049,85.76117764,86.7656016,87.0911808,87.27300079,87.54461886,88.02032173,88.43924063,88.45948744]","[4,5,2,4,0,4,4,0,0,4,2,0,4,4,0,1,5,0,4,6,2,1,0,0,0,6,2,4,0,4,3,4,2,0,7,5,2,1,5,3,1,1,5,5,5,5,1,1,1,1,5,1,2,5,7,1,5,1,5,0,4,4,5,0]"
