event_times,event_types
"[0.67313606,0.68569025,1.07502696,3.61556343,5.62026191,6.15796321,11.77762912,17.61887005,26.13141213,30.51572063,30.7473748,32.65591911,34.0907375,34.70130888,34.82042395,34.99012115,36.39269966,36.62313269,37.84936084,40.1393769,40.41917954,40.76841885,40.80705926,41.75493295,41.78984052,41.87307242,42.46898028,43.32046577,43.50810856,43.77697968,44.21852808,45.64501846,46.08115624,46.45496829,47.05313113,48.77351559,49.67883782,51.20271095,53.72143639,54.14131408,54.46341664,56.27619539,57.7020582,58.85254221,59.57739525,61.58349382,65.20641851,75.08487661,80.22091651,83.46919771,83.93956462,86.03996709,87.91433411,88.1496352,88.38156607,88.61633638,89.98849485,91.53945727,99.28246927,100.46941757,101.93317145,102.98476443,104.07526807,107.47764706]","[4,7,2,1,5,1,6,0,4,3,0,5,4,6,5,6,3,3,3,5,4,5,6,4,5,5,4,4,6,5,4,4,5,4,5,7,1,2,5,4,6,6,6,5,4,0,6,2,3,4,0,1,4,5,4,7,1,7,5,6,4,5,5,6]"
"[0.42183363,5.96167721,6.35501943,7.62034241,7.92132951,11.18162332,12.50442032,14.21007752,14.54699164,14.94843171,17.43995485,17.73003893,19.05493906,22.46587473,22.87890389,23.76033158,24.65357932,25.36009068,26.61770161,28.38868835,32.67380025,32.86373761,34.57574102,36.51730746,36.95308416,37.00760283,37.39284385,37.98289731,38.53414265,38.5344762,38.94011311,39.08519226,39.4983843,53.50452558,54.17536731,56.00594782,56.49059677,57.06994534,59.07772211,59.21183245,59.89599794,61.64148063,63.05385438,63.90442136,63.90668225,65.69873197,66.19430861,66.60908078,66.81265426,66.91748883,70.43855742,72.94808704,75.52301888,75.83783645,76.34669257,76.34999493,77.56306054,77.57167373,78.10784851,79.85149479,80.49034005,81.29853215,87.50676116,88.20606573]","[6,7,1,7,2,5,1,6,7,3,1,7,2,4,5,5,6,1,7,7,5,4,4,6,5,6,6,6,7,5,7,2,0,2,0,5,6,2,2,1,3,3,5,4,5,4,3,6,2,6,4,0,4,5,4,6,5,4,7,0,5,4,2,7]"
"[7.80699907,11.22232903,12.99904416,13.81515629,13.91773046,18.07261906,18.33649966,24.22302455,24.65863371,24.98840691,25.32783887,25.68428336,26.91461339,27.78673384,30.45541514,33.06654812,33.17039705,34.37587107,37.54580603,38.29623289,38.35497267,39.13324679,39.74444036,43.28942451,45.25076161,46.5739096,48.10832232,48.44602812,53.88434297,58.01122349,59.00103413,60.52703482,63.28421557,67.79495089,71.38632511,74.13198616,77.54805205,77.96581598,79.91097285,80.21708782,80.90374824,87.96726775,89.80523444,91.00146405,92.75329466,93.11865533,93.20451959,93.2320805,93.92254046,94.27071459,94.44279732,94.50735609,94.85678615,95.95135238,95.99188901,96.38614665,96.77331578,97.03183116,97.51079585,97.80618923,98.77315429,100.90516105,100.9362658,101.5081659]","[1,1,5,6,6,5,4,4,5,6,7,6,7,6,1,5,6,4,2,2,2,7,2,1,3,0,2,1,3,0,6,1,1,4,7,2,2,3,0,7,1,7,1,5,5,4,2,4,4,5,4,6,4,4,4,5,5,6,4,4,4,2,5,5]"
"[2.56495284,2.5989855,21.37499053,21.38866799,22.00845399,24.63798814,26.12108625,26.70877978,26.75752938,26.96557496,28.14529518,28.51600015,32.7062399,32.90798259,40.14904713,40.33204566,45.77163549,47.83169206,48.44789919,48.93086299,49.12890589,49.44106725,49.68546493,49.99491035,50.26971731,51.59195135,51.85835392,52.09517845,52.18872488,52.47489484,52.53132334,52.67416595,53.1285287,53.30359512,53.75331982,53.80603967,54.43316204,54.51809171,55.28966281,55.86876561,56.56945012,56.76739433,57.05629884,57.42115583,57.50899824,58.4531928,58.60312059,58.85198367,59.79338701,59.95811697,60.13495913,60.22360149,60.4663366,60.48629466,60.48708986,60.74455305,60.951928,60.95496366,61.49624979,62.31175281,62.54476298,62.89763948,62.90879763,62.94948729]","[2,2,5,4,4,6,5,4,6,5,5,6,3,0,0,1,3,4,5,6,4,5,7,5,4,5,5,4,5,5,6,5,5,6,4,5,6,6,6,5,4,4,4,5,6,5,6,5,6,4,5,5,6,4,5,4,6,6,6,6,6,4,5,7]"
"[7.450215,8.98549737,10.28521418,19.2948665,24.87891491,27.10248121,32.93501774,39.32431494,40.99682641,43.85690422,44.00017847,44.50815084,45.42817665,48.27267049,51.1089406,52.17456095,57.48048001,58.8112586,68.67267589,74.33562313,79.62204788,82.91781191,83.80256145,83.82724718,92.47546355,94.61186163,97.46144565,99.35163922,99.71282,100.01483581,100.11740818,100.42279696,100.52485785,102.93266501,104.48900043,104.82000291,107.25132229,109.29382801,115.80843028,115.92000491,117.49247017,117.80365935,117.82589928,119.08140218,119.5051531,119.96535645,120.07926257,120.08288732,120.73522182,121.05008164,121.10021887,121.20526323,121.7075822,122.21801117,122.47554086,124.90014297,125.03180825,125.17091808,125.30600626,125.34140859,125.34879052,125.53452094,125.92357249,126.47639101]","[7,7,4,1,2,3,1,3,0,5,6,4,6,0,1,3,1,1,1,5,4,1,5,6,2,2,3,4,5,3,2,4,5,5,3,5,2,6,0,0,3,4,5,5,5,4,6,5,4,4,6,6,5,7,4,0,5,5,6,7,6,4,5,6]"
"[3.17127938,4.13434703,4.39523717,4.78466946,4.8356219,5.40701469,13.98316547,18.04557586,18.14635845,18.85266868,18.85997198,19.21744721,21.80745748,21.86592179,23.13389776,25.60082741,28.61574438,29.58719238,29.68884556,30.65657944,31.44004612,31.50006314,31.8744845,32.75358273,32.81224998,33.32949214,33.89502666,35.62379176,35.72600792,35.80247988,35.81899945,36.29672646,36.70480066,37.43636092,47.8156376,48.44380789,51.11133754,58.22685778,65.60878712,70.46051756,71.06591446,72.94896182,75.81801266,75.84124552,83.2715969,92.52464247,92.93781955,95.61764553,95.62287078,95.92696751,96.19068519,96.56991147,100.27577291,100.99125961,101.39786981,101.51595264,101.77897586,101.80795289,101.93902967,102.06589963,102.29408385,102.31772622,102.99137056,103.97693706]","[2,1,0,6,5,4,2,5,7,6,4,4,2,5,7,2,2,3,4,5,4,5,4,4,5,5,6,4,4,5,5,6,5,7,4,0,5,2,3,6,0,3,1,2,5,5,7,3,4,5,7,6,0,5,6,6,6,5,7,6,4,6,5,6]"
"[5.36754485,6.00233554,9.69988359,9.72691538,10.23239416,10.23749449,11.38587488,12.6038603,12.8534629,13.26503187,14.05523059,14.94051364,15.14117873,15.62428617,16.12728913,17.87167202,18.25685611,19.81468191,20.51799397,28.4883936,28.58185907,29.74091995,29.7638757,33.24497041,38.01075342,39.1915365,41.90198306,43.28403674,56.18059618,57.00172431,59.62002585,63.54783476,65.66659451,67.95494379,68.07804699,79.46337199,87.45699889,89.61020524,90.18057052,90.73988548,94.58415152,96.39767454,96.78393219,98.51386176,98.85932436,99.07354066,103.87626074,104.35394474,104.49982172,104.54998369,104.61966948,105.45219193,105.53470128,105.66844518,105.77768591,105.8262315,105.91580253,105.92173401,105.95635103,106.34950016,106.52972965,106.59635652,107.1831121,107.2186022]","[0,7,5,0,7,1,6,7,4,5,4,4,4,3,2,4,0,0,3,5,2,2,6,5,7,2,4,5,7,1,2,7,7,2,6,0,7,2,1,2,5,3,1,2,3,2,4,5,5,4,6,4,6,5,4,5,6,5,4,5,6,5,6,0]"
"[0.27878783,1.96046857,4.11388804,15.86432965,15.88914525,17.18206074,17.54569251,17.8909132,17.98739706,20.39358308,22.38467382,22.47597333,26.81675115,27.48016481,27.49142256,28.18380246,29.12124315,42.18681634,50.79911088,54.78671688,57.21947595,59.76596423,61.96870486,62.98075901,64.57595503,67.51919143,68.30073749,69.98705487,71.08542222,71.46864519,75.68479055,75.86078171,76.30392737,77.04471719,77.30605336,78.27577865,86.25274875,86.39067172,87.7375822,88.21110191,88.48834841,92.4097635,93.97715831,94.22040211,94.25087915,94.71658544,94.73096429,95.34508429,95.56102507,95.81418977,96.20445717,96.35998392,97.11243181,97.34021258,97.89365565,98.15325854,98.51174543,99.48681916,104.01708365,104.19816766,104.77015698,105.2709413,106.62059666,107.80537118]","[1,3,7,0,3,3,3,3,1,2,7,0,5,4,6,6,5,1,3,0,6,7,4,5,2,7,2,0,1,1,5,6,6,7,7,3,5,7,6,7,4,3,4,2,4,5,4,6,7,5,7,6,4,4,5,7,5,4,4,1,7,7,2,7]"
"[6.62094042,8.74438474,8.75249807,10.43761239,19.2933357,21.39992079,22.07223483,22.20851784,24.7879279,25.37715986,25.65354025,26.53555747,27.04488687,27.17715406,36.23189753,39.9590932,40.49388787,41.01806656,42.30905197,42.30976555,43.37579611,44.02888185,45.1749287,48.04838603,48.26791025,54.21128708,56.42495653,59.55613432,61.49103457,64.08090588,64.10301103,66.28800104,67.89272201,81.47338664,83.59248887,84.16640643,84.66575067,84.77036588,87.71292275,88.89621643,89.07980545,92.43081047,94.97459385,97.28417497,103.39838235,104.25775549,104.77591382,105.73048129,106.14655147,106.56546131,107.92743562,108.94977395,109.72284161,110.05969044,110.88372942,111.10272623,111.41777056,111.89841376,112.99909627,116.81763497,116.99306813,120.104546,120.21745694,123.41564452]","[7,7,2,3,1,2,3,4,2,5,6,7,6,7,0,1,6,0,1,7,1,0,2,4,5,7,7,2,0,5,6,6,7,5,2,4,5,4,7,5,3,2,1,2,4,2,5,4,4,5,2,4,4,6,4,5,6,5,4,1,1,0,1,0]"
"[3.69924697,7.21700846,9.06614211,9.95453288,11.38000109,12.81396977,13.96566622,14.60081237,30.18320314,31.45131159,31.72711819,32.41124127,32.43759554,33.82584671,35.19912612,36.82376132,37.05697218,37.76165252,41.48067198,46.74789961,47.25502058,47.84023316,51.35022425,52.57046953,53.44789363,53.74033614,53.98329523,55.26723987,55.64555172,56.28941502,57.06012415,57.89930723,58.21838649,58.96022734,59.73659365,64.45951713,64.63136284,64.66145015,64.87581652,68.18598849,69.72199607,73.78683169,76.11361902,76.14818879,77.57457817,78.12606564,82.53829434,85.76919293,87.14527285,89.7012468,94.45596053,95.26398339,97.29760424,97.58030947,98.59036496,99.99613015,103.82995767,104.04959519,104.57181937,105.73523869,106.15837012,106.74756459,107.52102819,116.98028425]","[2,1,4,7,5,2,1,6,4,5,5,4,6,4,7,1,6,7,1,2,2,4,5,4,5,4,5,4,5,4,5,4,6,7,1,5,4,7,5,0,1,5,2,0,7,5,6,2,2,4,4,7,3,2,5,6,5,6,6,7,7,4,6,7]"
